realm,rating,cls,spec,play,win,lose
archimonde,288,paladin,retribution,6,3,3
antonidas,288,paladin,retribution,6,3,3
howling-fjord,288,paladin,retribution,6,3,3
gordunni,288,paladin,retribution,6,3,3
howling-fjord,288,paladin,retribution,6,3,3
ragnaros,288,paladin,retribution,6,3,3
outland,288,paladin,retribution,6,3,3
ravencrest,288,paladin,retribution,6,3,3
outland,288,paladin,retribution,6,3,3
silvermoon,288,paladin,retribution,6,3,3
tarren-mill,288,paladin,retribution,6,3,3
twilights-hammer,288,paladin,retribution,6,3,3
tarren-mill,288,paladin,retribution,6,3,3
silvermoon,288,paladin,retribution,6,3,3
silvermoon,288,paladin,retribution,6,3,3
ravencrest,288,paladin,retribution,6,3,3
stormreaver,288,paladin,retribution,6,3,3
thunderhorn,288,paladin,retribution,6,3,3
blackrock,288,paladin,retribution,6,3,3
tarren-mill,288,paladin,retribution,6,3,3
silvermoon,288,paladin,retribution,6,3,3
tarren-mill,288,paladin,retribution,6,3,3
ragnaros,288,paladin,retribution,6,3,3
stormreaver,288,paladin,retribution,6,3,3
sylvanas,288,paladin,retribution,6,3,3
dalaran,288,paladin,retribution,6,3,3
frostwolf,288,paladin,retribution,6,3,3
dragonmaw,288,paladin,retribution,6,3,3
naxxramas,288,paladin,retribution,13,4,9
frostwolf,288,paladin,retribution,12,3,9
gordunni,288,paladin,retribution,12,3,9
blackrock,288,paladin,retribution,12,3,9
magtheridon,288,paladin,retribution,12,3,9
gordunni,288,paladin,retribution,12,3,9
dun-modr,288,paladin,retribution,12,3,9
archimonde,288,paladin,retribution,12,3,9
argent-dawn,288,paladin,retribution,12,3,9
aegwynn,288,paladin,retribution,12,3,9
gordunni,288,paladin,retribution,12,3,9
argent-dawn,288,paladin,retribution,12,3,9
eredar,288,paladin,retribution,12,3,9
gordunni,288,paladin,retribution,12,3,9
aegwynn,288,paladin,retribution,12,3,9
blackscar,288,paladin,retribution,12,3,9
kilrogg,288,paladin,retribution,12,3,9
silvermoon,288,paladin,retribution,12,3,9
ravencrest,288,paladin,retribution,12,3,9
ravencrest,288,paladin,retribution,12,3,9
ravencrest,288,paladin,retribution,12,3,9
ragnaros,288,paladin,retribution,12,3,9
stormscale,288,paladin,retribution,12,3,9
blackmoore,288,paladin,retribution,12,3,9
stormscale,288,paladin,retribution,12,3,9
drakthul,288,paladin,retribution,12,3,9
stormreaver,288,paladin,retribution,12,3,9
ravencrest,288,paladin,retribution,12,3,9
kazzak,288,paladin,retribution,12,3,9
soulflayer,288,paladin,retribution,12,3,9
drakthul,288,paladin,retribution,12,3,9
blackmoore,288,paladin,retribution,12,3,9
stormscale,288,paladin,retribution,12,3,9
soulflayer,288,paladin,retribution,14,3,11
arathi,288,paladin,retribution,15,3,12
bronzebeard,288,paladin,retribution,18,3,15
tarren-mill,288,paladin,retribution,18,3,15
howling-fjord,288,paladin,retribution,18,3,15
dun-modr,288,paladin,retribution,18,3,15
sylvanas,287,paladin,retribution,8,4,4
blackmoore,287,paladin,retribution,7,3,4
aegwynn,287,paladin,retribution,18,5,13
argent-dawn,287,paladin,retribution,12,3,9
culte-de-la-rive-noire,287,paladin,retribution,12,3,9
frostwolf,286,paladin,retribution,6,3,3
howling-fjord,271,paladin,retribution,11,3,8
kazzak,271,paladin,retribution,11,3,8
ragnaros,239,paladin,retribution,5,3,2
blackmoore,239,paladin,retribution,5,3,2
kirin-tor,239,paladin,retribution,5,3,2
amanthul,239,paladin,retribution,9,4,5
culte-de-la-rive-noire,234,paladin,retribution,11,4,7
argent-dawn,223,paladin,retribution,6,4,2
blackscar,223,paladin,retribution,8,3,5
draenor,192,paladin,retribution,4,3,1
sylvanas,192,paladin,retribution,12,5,7
sylvanas,192,paladin,retribution,9,3,6
deathguard,192,paladin,retribution,6,2,4
twisting-nether,192,paladin,retribution,6,2,4
twisting-nether,192,paladin,retribution,6,2,4
burning-blade,192,paladin,retribution,6,2,4
antonidas,192,paladin,retribution,6,2,4
burning-blade,192,paladin,retribution,6,2,4
howling-fjord,192,paladin,retribution,6,2,4
drakthul,192,paladin,retribution,6,2,4
outland,192,paladin,retribution,6,2,4
howling-fjord,192,paladin,retribution,6,2,4
frostmane,192,paladin,retribution,6,2,4
aggra-português,192,paladin,retribution,6,2,4
argent-dawn,192,paladin,retribution,6,2,4
frostmane,192,paladin,retribution,6,2,4
ravencrest,192,paladin,retribution,6,2,4
ravencrest,192,paladin,retribution,6,2,4
grim-batol,192,paladin,retribution,6,2,4
alleria,192,paladin,retribution,6,2,4
kazzak,192,paladin,retribution,6,2,4
outland,192,paladin,retribution,6,2,4
argent-dawn,192,paladin,retribution,6,2,4
grim-batol,192,paladin,retribution,6,2,4
burning-legion,192,paladin,retribution,6,2,4
kazzak,192,paladin,retribution,6,2,4
ravencrest,192,paladin,retribution,6,2,4
zirkel-des-cenarius,192,paladin,retribution,6,2,4
blackhand,192,paladin,retribution,6,2,4
outland,192,paladin,retribution,6,2,4
die-nachtwache,192,paladin,retribution,6,2,4
nordrassil,192,paladin,retribution,6,2,4
bronze-dragonflight,192,paladin,retribution,6,2,4
ravencrest,192,paladin,retribution,6,2,4
outland,192,paladin,retribution,6,2,4
malganis,192,paladin,retribution,6,2,4
burning-legion,192,paladin,retribution,6,2,4
antonidas,192,paladin,retribution,6,2,4
burning-legion,192,paladin,retribution,6,2,4
antonidas,192,paladin,retribution,6,2,4
twisting-nether,192,paladin,retribution,6,2,4
turalyon,192,paladin,retribution,6,2,4
outland,192,paladin,retribution,6,2,4
eredar,192,paladin,retribution,6,2,4
confrérie-du-thorium,192,paladin,retribution,6,2,4
argent-dawn,192,paladin,retribution,6,2,4
ashenvale,192,paladin,retribution,6,2,4
sanguino,192,paladin,retribution,6,2,4
silvermoon,192,paladin,retribution,6,2,4
die-aldor,192,paladin,retribution,6,2,4
twisting-nether,192,paladin,retribution,6,2,4
elune,192,paladin,retribution,6,2,4
ravencrest,192,paladin,retribution,6,2,4
stormscale,192,paladin,retribution,6,2,4
silvermoon,192,paladin,retribution,6,2,4
archimonde,192,paladin,retribution,6,2,4
ravencrest,192,paladin,retribution,6,2,4
greymane,192,paladin,retribution,6,2,4
tarren-mill,192,paladin,retribution,6,2,4
darkspear,192,paladin,retribution,6,2,4
the-maelstrom,192,paladin,retribution,6,2,4
draenor,192,paladin,retribution,6,2,4
silvermoon,192,paladin,retribution,6,2,4
sanguino,192,paladin,retribution,6,2,4
dalaran,192,paladin,retribution,6,2,4
darksorrow,192,paladin,retribution,6,2,4
antonidas,192,paladin,retribution,6,2,4
draenor,192,paladin,retribution,6,2,4
draenor,192,paladin,retribution,6,2,4
vashj,192,paladin,retribution,6,2,4
silvermoon,192,paladin,retribution,6,2,4
soulflayer,192,paladin,retribution,6,2,4
shendralar,192,paladin,retribution,6,2,4
ravencrest,192,paladin,retribution,6,2,4
aegwynn,192,paladin,retribution,6,2,4
ravencrest,192,paladin,retribution,6,2,4
dun-modr,192,paladin,retribution,6,2,4
dun-modr,192,paladin,retribution,6,2,4
howling-fjord,192,paladin,retribution,6,2,4
nemesis,192,paladin,retribution,6,2,4
howling-fjord,192,paladin,retribution,6,2,4
magtheridon,192,paladin,retribution,6,2,4
sylvanas,192,paladin,retribution,6,2,4
blackrock,192,paladin,retribution,6,2,4
das-konsortium,192,paladin,retribution,6,2,4
dunemaul,192,paladin,retribution,6,2,4
thrall,192,paladin,retribution,6,2,4
anetheron,192,paladin,retribution,6,2,4
thrall,192,paladin,retribution,6,2,4
blackrock,192,paladin,retribution,6,2,4
blackmoore,192,paladin,retribution,6,2,4
blackrock,192,paladin,retribution,6,2,4
blackrock,192,paladin,retribution,6,2,4
blackmoore,192,paladin,retribution,6,2,4
sylvanas,192,paladin,retribution,6,2,4
sylvanas,192,paladin,retribution,6,2,4
soulflayer,192,paladin,retribution,6,2,4
blackscar,192,paladin,retribution,6,2,4
blackmoore,192,paladin,retribution,6,2,4
blackrock,192,paladin,retribution,6,2,4
laughing-skull,192,paladin,retribution,6,2,4
goldrinn,192,paladin,retribution,12,2,10
blackmoore,192,paladin,retribution,12,2,10
nozdormu,192,paladin,retribution,12,2,10
draenor,192,paladin,retribution,12,2,10
eredar,192,paladin,retribution,12,2,10
kazzak,192,paladin,retribution,12,2,10
burning-blade,192,paladin,retribution,12,2,10
gordunni,192,paladin,retribution,12,2,10
alleria,192,paladin,retribution,12,2,10
sanguino,192,paladin,retribution,12,2,10
archimonde,192,paladin,retribution,12,2,10
doomhammer,192,paladin,retribution,12,2,10
hyjal,192,paladin,retribution,12,2,10
archimonde,192,paladin,retribution,12,2,10
darksorrow,192,paladin,retribution,12,2,10
silvermoon,192,paladin,retribution,12,2,10
ravencrest,192,paladin,retribution,12,2,10
thrall,192,paladin,retribution,12,2,10
booty-bay,192,paladin,retribution,12,2,10
silvermoon,192,paladin,retribution,18,2,16
khaz-modan,191,paladin,retribution,6,2,4
ravenholdt,191,paladin,retribution,6,2,4
terrordar,191,paladin,retribution,6,2,4
malganis,191,paladin,retribution,6,2,4
blackrock,191,paladin,retribution,6,2,4
azshara,191,paladin,retribution,6,2,4
sinstralis,191,paladin,retribution,13,2,11
kelthuzad,175,paladin,retribution,11,2,9
vashj,159,paladin,retribution,5,2,3
tarren-mill,159,paladin,retribution,5,2,3
azuremyst,159,paladin,retribution,5,2,3
soulflayer,159,paladin,retribution,14,3,11
soulflayer,138,paladin,retribution,6,3,3
thrall,138,paladin,retribution,6,3,3
soulflayer,138,paladin,retribution,8,3,5
blackmoore,138,paladin,retribution,9,3,6
sanguino,137,paladin,retribution,7,3,4
nerzhul,128,paladin,retribution,4,2,2
twisting-nether,128,paladin,retribution,4,2,2
blackrock,96,paladin,retribution,3,2,1
zirkel-des-cenarius,96,paladin,retribution,3,2,1
drakthul,96,paladin,retribution,3,2,1
gordunni,96,paladin,retribution,3,2,1
chamber-of-aspects,96,paladin,retribution,3,2,1
outland,96,paladin,retribution,6,1,5
twisting-nether,96,paladin,retribution,6,1,5
auchindoun,96,paladin,retribution,6,1,5
outland,96,paladin,retribution,6,1,5
blackmoore,96,paladin,retribution,6,1,5
defias-brotherhood,96,paladin,retribution,6,1,5
blackrock,96,paladin,retribution,6,1,5
twisting-nether,96,paladin,retribution,6,1,5
twisting-nether,96,paladin,retribution,6,1,5
silvermoon,96,paladin,retribution,6,1,5
the-maelstrom,96,paladin,retribution,6,1,5
sinstralis,96,paladin,retribution,6,1,5
sanguino,96,paladin,retribution,6,1,5
silvermoon,96,paladin,retribution,6,1,5
sanguino,96,paladin,retribution,6,1,5
silvermoon,96,paladin,retribution,6,1,5
blackrock,96,paladin,retribution,6,1,5
silvermoon,96,paladin,retribution,6,1,5
gordunni,96,paladin,retribution,6,1,5
blackmoore,96,paladin,retribution,6,1,5
blackmoore,96,paladin,retribution,6,1,5
sanguino,96,paladin,retribution,6,1,5
archimonde,96,paladin,retribution,6,1,5
silvermoon,96,paladin,retribution,6,1,5
archimonde,96,paladin,retribution,6,1,5
outland,96,paladin,retribution,6,1,5
sylvanas,96,paladin,retribution,6,1,5
blackrock,96,paladin,retribution,6,1,5
blackrock,96,paladin,retribution,6,1,5
chamber-of-aspects,96,paladin,retribution,6,1,5
auchindoun,96,paladin,retribution,6,1,5
ragnaros,96,paladin,retribution,6,1,5
chamber-of-aspects,96,paladin,retribution,6,1,5
nemesis,96,paladin,retribution,6,1,5
dun-modr,96,paladin,retribution,6,1,5
gordunni,96,paladin,retribution,6,1,5
ragnaros,96,paladin,retribution,6,1,5
draenor,96,paladin,retribution,6,1,5
howling-fjord,96,paladin,retribution,6,1,5
draenor,96,paladin,retribution,6,1,5
draenor,96,paladin,retribution,6,1,5
blackmoore,96,paladin,retribution,6,1,5
fordragon,96,paladin,retribution,6,1,5
shattered-hand,96,paladin,retribution,6,1,5
soulflayer,96,paladin,retribution,6,1,5
hellfire,96,paladin,retribution,6,1,5
ashenvale,96,paladin,retribution,6,1,5
kazzak,96,paladin,retribution,6,1,5
kazzak,96,paladin,retribution,6,1,5
kazzak,96,paladin,retribution,6,1,5
burning-legion,96,paladin,retribution,6,1,5
blackmoore,96,paladin,retribution,6,1,5
laughing-skull,96,paladin,retribution,6,1,5
hyjal,96,paladin,retribution,6,1,5
soulflayer,96,paladin,retribution,6,1,5
gordunni,96,paladin,retribution,6,1,5
stormreaver,96,paladin,retribution,6,1,5
tarren-mill,96,paladin,retribution,6,1,5
emerald-dream,96,paladin,retribution,6,1,5
ravencrest,96,paladin,retribution,6,1,5
gordunni,96,paladin,retribution,6,1,5
chants-éternels,96,paladin,retribution,6,1,5
argent-dawn,96,paladin,retribution,6,1,5
argent-dawn,96,paladin,retribution,6,1,5
ravencrest,96,paladin,retribution,6,1,5
gordunni,96,paladin,retribution,6,1,5
ysondre,96,paladin,retribution,6,1,5
argent-dawn,96,paladin,retribution,6,1,5
argent-dawn,96,paladin,retribution,6,1,5
drakthul,96,paladin,retribution,6,1,5
eredar,96,paladin,retribution,6,1,5
antonidas,96,paladin,retribution,6,1,5
antonidas,96,paladin,retribution,6,1,5
argent-dawn,96,paladin,retribution,6,1,5
gordunni,96,paladin,retribution,6,1,5
stormscale,96,paladin,retribution,6,1,5
rajaxx,96,paladin,retribution,6,1,5
eredar,96,paladin,retribution,6,1,5
ravencrest,96,paladin,retribution,6,1,5
stormscale,96,paladin,retribution,6,1,5
nethersturm,96,paladin,retribution,6,1,5
antonidas,96,paladin,retribution,6,1,5
kul-tiras,96,paladin,retribution,6,1,5
stormscale,96,paladin,retribution,6,1,5
drakthul,96,paladin,retribution,6,1,5
ravencrest,96,paladin,retribution,6,1,5
sanguino,96,paladin,retribution,7,1,6
howling-fjord,96,paladin,retribution,8,1,7
shattered-hand,96,paladin,retribution,10,1,9
kaelthas,96,paladin,retribution,12,1,11
turalyon,96,paladin,retribution,12,1,11
dun-modr,96,paladin,retribution,12,1,11
korgall,96,paladin,retribution,12,1,11
blackrock,96,paladin,retribution,12,1,11
chamber-of-aspects,96,paladin,retribution,12,1,11
gordunni,96,paladin,retribution,12,1,11
darkmoon-faire,96,paladin,retribution,20,1,19
archimonde,95,paladin,retribution,6,1,5
dun-modr,79,paladin,retribution,5,1,4
blackrock,79,paladin,retribution,5,1,4
twisting-nether,64,paladin,retribution,4,1,3
burning-legion,64,paladin,retribution,4,1,3
darksorrow,63,paladin,retribution,2,2,0
culte-de-la-rive-noire,48,paladin,retribution,3,1,2
blackmoore,42,paladin,retribution,15,2,13
gordunni,31,paladin,retribution,2,1,1
kazzak,31,paladin,retribution,2,1,1
rajaxx,31,paladin,retribution,8,1,7
drakthul,16,paladin,retribution,1,1,0
antonidas,16,paladin,retribution,1,1,0
draenor,1936,paladin,protection,54,38,16
boulderfist,1763,paladin,protection,156,104,52
aegwynn,1741,paladin,protection,72,36,36
ravencrest,1662,paladin,protection,30,22,8
aegwynn,1625,paladin,protection,48,20,28
hyjal,1481,paladin,protection,124,31,93
hyjal,1449,paladin,protection,60,42,18
argent-dawn,1448,paladin,protection,42,21,21
sanguino,1298,paladin,protection,53,22,31
frostmane,1284,paladin,protection,46,23,23
hyjal,1224,paladin,protection,29,14,15
twisting-nether,1055,paladin,protection,12,11,1
kazzak,1055,paladin,protection,24,11,13
alakir,767,paladin,protection,12,8,4
soulflayer,766,paladin,protection,12,8,4
silvermoon,672,paladin,protection,12,7,5
soulflayer,672,paladin,protection,18,7,11
thrall,511,paladin,protection,11,6,5
silvermoon,480,paladin,protection,12,5,7
nethersturm,479,paladin,protection,12,5,7
argent-dawn,384,paladin,protection,6,4,2
ragnaros,384,paladin,protection,12,4,8
blackhand,382,paladin,protection,12,4,8
azjolnerub,319,paladin,protection,5,4,1
archimonde,318,paladin,protection,10,4,6
thrall,288,paladin,protection,6,3,3
hyjal,288,paladin,protection,6,3,3
blackhand,288,paladin,protection,6,3,3
azuregos,288,paladin,protection,6,3,3
deathwing,288,paladin,protection,6,3,3
bloodfeather,288,paladin,protection,12,3,9
kazzak,239,paladin,protection,5,3,2
silvermoon,192,paladin,protection,6,2,4
argent-dawn,192,paladin,protection,6,2,4
haomarush,192,paladin,protection,6,2,4
blackscar,192,paladin,protection,6,2,4
frostwolf,192,paladin,protection,12,2,10
ravenholdt,159,paladin,protection,5,2,3
stormscale,96,paladin,protection,12,1,11
twisting-nether,79,paladin,protection,5,1,4
ravencrest,64,paladin,protection,4,1,3
archimonde,2115,priest,holy,84,43,41
ravencrest,2043,priest,holy,60,32,28
sanguino,1900,priest,holy,78,41,37
stormscale,1873,priest,holy,108,55,53
der-rat-von-dalaran,1864,priest,holy,47,30,17
deathweaver,1863,priest,holy,45,24,21
gordunni,1850,priest,holy,48,25,23
ysondre,1849,priest,holy,72,36,36
blackrock,1840,priest,holy,75,34,41
blackmoore,1824,priest,holy,62,32,30
soulflayer,1823,priest,holy,48,27,21
arathor,1815,priest,holy,168,91,77
malganis,1812,priest,holy,113,60,53
ravencrest,1811,priest,holy,66,34,32
blackrock,1807,priest,holy,66,31,35
ravencrest,1805,priest,holy,66,28,38
gordunni,1749,priest,holy,138,75,63
hakkar,1725,priest,holy,127,76,51
sanguino,1701,priest,holy,42,27,15
alakir,1701,priest,holy,106,59,47
ravencrest,1688,priest,holy,143,73,70
blackhand,1677,priest,holy,102,58,44
blackrock,1676,priest,holy,66,30,36
ravencrest,1670,priest,holy,72,40,32
thrall,1660,priest,holy,177,92,85
ravencrest,1637,priest,holy,36,18,18
saurfang,1635,priest,holy,192,92,100
gordunni,1635,priest,holy,54,19,35
wrathbringer,1633,priest,holy,96,48,48
kazzak,1633,priest,holy,65,30,35
kazzak,1631,priest,holy,95,53,42
ravencrest,1621,priest,holy,60,36,24
ravencrest,1617,priest,holy,46,21,25
drakthul,1613,priest,holy,54,27,27
gordunni,1611,priest,holy,60,28,32
frostmane,1611,priest,holy,116,53,63
ravencrest,1608,priest,holy,37,18,19
dun-morogh,1607,priest,holy,42,25,17
ravencrest,1601,priest,holy,160,88,72
outland,1591,priest,holy,56,26,30
kazzak,1563,priest,holy,38,21,17
argent-dawn,1563,priest,holy,36,18,18
archimonde,1547,priest,holy,36,18,18
stormscale,1533,priest,holy,120,55,65
blackscar,1530,priest,holy,24,16,8
twisting-nether,1523,priest,holy,43,19,24
blackscar,1518,priest,holy,90,43,47
ravencrest,1516,priest,holy,78,35,43
kazzak,1514,priest,holy,135,67,68
ragnaros,1510,priest,holy,60,24,36
kazzak,1504,priest,holy,24,16,8
thrall,1493,priest,holy,89,43,46
blackmoore,1482,priest,holy,30,19,11
stormscale,1468,priest,holy,54,30,24
silvermoon,1464,priest,holy,102,54,48
ravencrest,1460,priest,holy,117,62,55
arthas,1448,priest,holy,111,61,50
defias-brotherhood,1444,priest,holy,74,42,32
ravencrest,1433,priest,holy,30,15,15
tarren-mill,1425,priest,holy,30,15,15
khaz-modan,1420,priest,holy,51,27,24
gordunni,1400,priest,holy,30,15,15
chogall,1399,priest,holy,36,22,14
nemesis,1380,priest,holy,42,20,22
blackhand,1371,priest,holy,85,43,42
kazzak,1353,priest,holy,54,24,30
elune,1346,priest,holy,54,26,28
eredar,1343,priest,holy,24,14,10
soulflayer,1341,priest,holy,24,14,10
ravencrest,1341,priest,holy,30,14,16
ravencrest,1314,priest,holy,74,37,37
twisting-nether,1302,priest,holy,60,26,34
ravencrest,1300,priest,holy,89,38,51
stormrage,1290,priest,holy,70,37,33
outland,1286,priest,holy,60,35,25
ravencrest,1280,priest,holy,36,25,11
argent-dawn,1271,priest,holy,60,30,30
